,id,Title,Writer,Readers,Total Comments,Genre,Grade,Days of Week,Total Episodes,Description
3387,50304934,군주회귀록[완결],박민규,23.8만명,"4,238",기다무소설판타지,전체이용가,완결,210,"'대군주에 도전하다 결국 이렇게 가는군.'

대군주에 도전하기 위한 최후의 전쟁.
그는 목에 걸린 목걸이를 어루만졌다.
그러고는 마지막 힘을 짜내어 적을 향해 달려들었다.

완전한 패배.
그의 시야가 바닥으로 곤두박질쳤다.

‘다시 시작할 수 있다면…….’

그 순간 목걸이가 빛을 발했다.


[회귀의 돌이 발동합니다.]"
3388,49698525,공략자들,인재,26.6만명,"3,749",기다무소설판타지,전체이용가,완결,266,"어느 날, 지구에 검은 탑이 나타났다
공략하라! 인류의 생존을 위하여……

『공략자들』

일정 주기마다 몬스터를 쏟아내는 탑
헌터 최인한은 탑 정상에 도달하지만
그곳에서 기다리는 건 절망, 그리고-

22년 전으로의 회귀였다

“그래, 또 한 번 올라 주지! 이 빌어먹을 탑!”

탑의 진실을 아는 유일한 존재, 인한
진정한 공략은 이제부터 시작이다!"
3389,49602878,레벨업 프로게이머 [완결],추어탕맛집,18.2만명,"2,878",기다무소설현판,전체이용가,완결,225,"'추어탕맛집' 현대판타지 장편소설 '레벨업 프로게이머' 


재능이 없어 은퇴했던 3류 프로게이머가 우연히 10년 전, 과거로 회귀했다.
그렇게 다시 프로게이머의 길을 걷지만 현실은 여전히 절망적이다.

“돌아오면 뭐 해? 여기는 천재라고 불리는 사람들이 아니면 발조차 디딜 수 없는 곳인데.”

그런데 이번에는 조금 다르다.
이번에는 나만이 갖고 있는 무기가 생겼으니까."
3390,49482941,내 장비창 무한[완결],마교졸개,29만명,"7,176",기다무소설판타지,전체이용가,완결,304,"[퓨전 판타지] [던전] 

레벌 업도 되고, 스킬도 배울 수 있는 세상.
그런데 나 혼자만 장비창을 쓸 수 있다.

[‘병원 플라스틱 숟가락’을 착용하시겠습니까?]

거기다가 장비창이 한 개가 아니고 중첩까지 되네?
나는 장비의 질이 아닌, 양으로 템빨이다!"
3391,49272386,당문 소공자 당사독,박선,17.2만명,"1,975",기다무소설무협,전체이용가,완결,225,"[완결]

독(毒), 무림에서 가장 어둡고 습한 그것이 이제 무림을 흔들기 시작한다! 사천 당문에만 비밀스럽게 내려오던 신비지체(神秘之體)! 정마대전이 있고 20년 만에 당사독(唐思督)을 통해 그 모습을 나타낸다. 

거대한 당가 독문의 모든 것을 담으며 보낸 십 육년, 이제 세상 밖으로 나간다. 그가 세상을 부른 것인지 세상이 그를 부른 것인지 알 수는 없지만 어지러운 욕망과 혼탁한 음모로 세상은 점점 그를 중심으로 움직이기 시작한다."
3392,48134214,왕세자 교육 현장[완결],차혜진(초콜릿악마),17.4만명,"3,551",기다무소설로맨스,전체이용가,완결,126,"<궁 안에 잠들어 있는 꽃> 시리즈 첫 번째 이야기!

여자는 예쁘면 다다. 나는 예쁘다. 
그래서 나는 내 인생, 잘생기고 좋은 남자 만나 평생 사랑받으며 살 줄 알았다.
그런데 어쩌다 일이 이렇게 꼬여버렸을까?
여자의 몸으로 궐에 들어가 남자들 틈에서 교육관 노릇을 하게 되었다.
그것으로도 모자라, 지금 나에게 구제불능 바보 왕자를 교육시키란다.

재색겸비 귀족 소녀의 문제아 왕자 교육기!"
3393,53465886,다정검객 무정검,고룡,8.9만명,539,기다무소설무협,15세이용가,완결,175,"전설적인 중국 무협작가 고룡의 대표작, '다정검객 무정검' 대한민국 최초 완역본!
신필 김용과 더불어 중국 무협의 양대 산맥 고룡, 그의 대표작인 '다정검객 무정검'을 저작권자와의 정식 계약을 통해 사상 최초로 완역한 소설을 카카오 페이지에서 선공개한다!

그간 국내에서 '소리비도', '영웅도', '비도탈명' 등의 이름으로 수도 없이 해적판으로 출간되었던 '다정검객 무정검'은 대만의 천재 무협작가 고룡의 대표작 중 하나로 '절대쌍교', '초류향'과 함께 무협소설사에서 찬란하게 빛나는 걸작이다.

칼을 던지면 반드시 목숨을 빼앗고야 마는 '비도탈명 소이비도' 이심환과 성씨도, 유래도 모르지만 극강의 쾌검을 자랑하는 고독한 늑대 아비가 눈 내리는 설원에서 처음 만난다.

첫눈에 서로가 절정고수임을 알아차린 두 사람은 돈독한 우의를 다지고 이후 수많은 강적들과 음모에 함께 맞서 싸운다. 단순한 무협의 승부뿐 아니라 우정, 사랑, 복수, 질투 등 인간의 모든 감정과 인생에 대해 이야기하고 있는 이 소설엔 또한 문학 사상 최악의 악녀도 등장한다. 인간이 생각할 수 있는 모든 악한 요소를 한 몸에 지니고 있는 그녀는 아이러니하게도 무림에서 제일 아름다운 미녀이기도 하다.

이렇게 흥미진진하면서도 가슴 뭉클한 요소로 가득 차 무협 독자들의 가슴을 뛰게 할 이 무협소설 '다정검객 무정검'은 코핀북스와 그린하우스에서 2019년 9월 16일 오프라인 출간할 예정이며, 8월 9일 카카오 페이지에서 선공개한다."
3394,53378079,무림세가 막내아들로 빙의했습니다,기연,25.5만명,"4,070",기다무소설무협,전체이용가,완결,233,"망해버린 만화방에서 발견한 무협지.

「계속... 하시겠습니까?」

깨어나 보니 무림세가 공자... 인줄 알았지만 또 다시 흙수저. 뽑기 실패다. 
망해버린 무림세가인 것도 모자라 누구나 손가락질 하는 망나니 신세.

얼굴도 모르는 악령공을 처치해야 집에 돌아갈 수 있다고?
귀환을 위해 원작 스토리를 사수하라!
백팔기연을 모으고, 물심양면 주인공을 돕자.
그래야 이곳을 탈출 할 수 있으니까!"
3395,53329853,1억 관객 제작자 [완결],플랜비,13.4만명,624,기다무소설현판,전체이용가,완결,272,"여섯 번째 영화가 흥행에 실패했다.
쓰디쓴 현실에 한잔하고 집으로 가던 길…
눈앞에 다섯 자리의 숫자가 떠올랐다.

-25,511

'이건… 전작의 최종 관객수야!'
거기까지 생각이 미칠 때였다.
빠앙! 빠아앙!
'이대로는 안 돼! 한 번만, 다시 한 번만 기회를 줘!'
두 눈을 잠시 멀게 할 정도로 강렬한 하이빔을 바라보며,
몸이 얼어붙은 이규한은 간절히 바랐다.
그리고 다시 눈을 떠 보니…….

-2007년 7월 14일.

낯선 알림음과 함께 나는 10년 전으로 되돌아왔다."
3396,52985236,100층의 회귀자,정룡필,23.8만명,"2,291",기다무소설판타지,전체이용가,완결,197,"영문도 모른 채 100층의 탑에 소환된 클라이머.
꼭대기에 오르면 지구로 돌아갈 수 있다는 말에 목숨을 걸고 오른다.
층마다 펼쳐지는 새로운 세계.
그 꼭대기에 다다랐지만, 최종 보스에게 죽었다.
하지만 눈을 떠보니 다시 0층?
좌절할 틈도 없다. 처음부터 다시 올라간다.
탑에 대한 지식이 내 머릿속에 다 들어있다.
이제 모든 걸 내가 다 얻고 완벽한 공략만 남았다!"
3397,52790087,너에게 각인되다,트래블러,12.9만명,"3,063",기다무소설로맨스,15세이용가,완결,90,"둘 사이에 미묘한 기류가 어지러이 맴돌았다.

그를 처음 본 순간부터 느꼈던 바로 그 묘한 긴장감이었다.

낯선 세상에 태어나 처음 만난 상대를 제 짝으로 받아들여야만 하는 숙명을 진 것처럼 리은은 그에게 빠른 속도로 각인되고 있었다.

그에게서 쏟아지는 끈적한 눈빛에 붙들려 꼼짝도 할 수 없었다.

그의 시선이 입술로 내려가 닿자 뺨이 붉어졌다.

남자의 숨소리가 거칠어진 것 같은 느낌은 착각일까.

위로 뻗은 그녀의 손바닥에 그의 손가락이 와 닿았다.

그 손이 깍지를 껴온다.

따뜻하고, 단단한 손가락의 마디마디가 자신의 보드라운 손가락과 빈틈없이 맞물리자 현기증이 났다.

가슴이 죄어들고, 입안이 바싹 타들어갔다."
3398,52581971,하얗고 뜨거운 그대 [단독 선공개],해달화영,12만명,"4,037",기다무소설로맨스,15세이용가,완결,82,"사랑을 원했지만 쓰고 버려지기를 세 번,
절벽 앞에 선 여자에게 남은 건 독기와 복수였다.
그런 여자 앞에 나타난 홍콩 마피아 보스,
차갑고 살벌한 눈빛과는 달리 뜨거운 심장을 가진 남자.
삶도 사랑도 자신도 모두 놓아 버리고 싶은 여자는
마피아 보스에게서 도망가려고 한다.
“저를 그냥 놓아주실 건가요?”
처음 보는 여자, 그리고 그녀의 눈물이
자꾸 가슴을 후벼 파는 것이 매우 당황스러웠지만
뜨거워지는 심장은 여자를 잡으라고 말한다.
“아니. 내 여자가 되어 주어야겠어. 내 심장이 차가워질 때까지.”

※ 북트레일러 영상 : https://youtu.be/aAnHPvWVNzU"
3399,52579282,상냥한 악당이 수상하다 [완결],도레다,24.1만명,"5,348",기다무소설로판,전체이용가,완결,127,"로판 소설 속 여주인공의 언니, 시트리나로 환생했다.
가족을 위해 개같이 구르기만 하다 악당에게 죽는 역할이었다.
그래서 원작을 좀 비틀기로 했다.
악당과 친해져 그를 갱생시키는 방향으로.

“리나, 난 네가 하라는 건 다 해.”

좋아. 몇 번의 실패 끝에 악당과도 친해졌고,
그도 완벽히 선량해진 것 같다.
목숨은 구한 것 같으니 돈을 벌러 떠났다가
성공한 정령사가 되어 다시 돌아왔는데.

“너무 착하게 대하지는 마. …나한테도.”
“다른 사람한텐 안 하고.”

소설 속 악당 데시안이, 다정하게 미소 지었다.

“너한테만 할게.”

내 상냥하고 다정한 친구가, 어쩐지 조금 수상하다.


-본문 중에서-


“다시 요구하지. 날 이용해.”
“…내가, 너를?”
“그래.”
‘이용하라고?’
시트리나는 그를 바라보았다. 그러자 그의 붉은 입술이 부드럽게 호선을 그렸다.
시트리나를 보며, 데시안이 되뇌듯 속삭였다.
“날 이용해, 네가 원하는 대로.”
그 말과 함께 데시안은 손을 뻗었다. 그가 시트리나의 귀 앞으로 흘러내린 머리칼을 천천히 정돈해 주었다. 그의 손끝이 시트리나의 머릿결을 조금씩 덧그리는 느낌이 들었다.
닿는 손이 차가워, 오싹했다.
“대신…….”
데시안의 잇새로 속삭임이 흘러나왔다.
“나 말고는 누구도 이용하지 마.”


#책속환생 #원작비틀기 #남주구원물 #가족복수&후회물
#무심여주 #능력여주 #정령술사여주 #남주조련여주 #약간의착각계 #돈이최고 #미퍼스트
#흑막집착남주 #세계관최고미인남주 #여주한정다정남주 #연기서툰남주 #여주앞에선대형견 #다른사람에겐악마"
3400,51719420,무적검제,이나르,14.4만명,961,기다무소설무협,전체이용가,완결,263,"“스승님…….”

검왕(劍王)의 손에 키워진 주현성.
갑작스런 흉사로 사부와 이별하게 되는데…

“반드시 찾아가겠습니다!”

중원을 노리는 어둠의 세력, 사흉수(四凶獸).
그리고 유일한 가족인 스승을 찾기 위해
그들의 뒤를 바싹 쫓는 검왕의 제자!

“막는 자는 누구든 베어버릴 것이다!”

푸른 용(龍)이 검에서 노닐 때에
무적검제(無敵劍帝)가 강림할지어다!!"
3401,51339552,건방진 비서[단독 선공개],은밀,19.1만명,"3,150",기다무소설로맨스,15세이용가,완결,72,"신성그룹 회장의 손자이자 유일한 후계자인 여도혁.
그가 유산을 상속받기 위해서는 부도 직전인
유니온 테크사를 정상궤도에 올려야 한다.
주어진 시간은 2년.
마지못해 수락한 도혁은 신분을 숨긴 채 입사하는데…….

***

똑. 똑.
절도 있는 노크 소리가 두 번 울렸다.
“네, 들어오세요.”
문이 열리고 남자가 들어왔다. 순간 서로의 시선이 얽혀 들었다. 새카만 눈동자는 깊이를 알 수 없을 만큼 짙었고 날카로운 턱 선은 거만하게 살짝 들려 있었다.
“안녕하십니까. 면접을 보러 온 여도혁입니다.”
그제야 시영은 희미했던 이력서 사진의 형상이 남자의 얼굴과 똑 닮았음을 깨달았다.
“어서 와요. 사장 황시영입니다.”
흔들리지 않는 굳건함과 듬직함.
시영은 그를 향해 구김 없이 웃었다. 가장 보이고 싶지 않은 자신의 치부와도 같은 꼴을 보였는데도 웃을 수 있었다.
이 남자라면 어떤 모습을 보이더라도 괜찮을 것 같았다.

비서로 두기에는 아까울 만큼 잘 난 남자와 미친 존재감 상사의 아슬아슬 직장 로맨스!"
3402,50982116,레이디 스칼렛,불고기자리,19.6만명,1.1만,기다무소설로판,전체이용가,완결,205,"파산한 마시아 남작가의 장녀, 스칼렛 마시아.
""내 특기인 피아노로 돈을 벌겠어!""하며 야심차게 수도로 상경!

그 후… 3년.

피아노 대신, 남자를 믿었다. 
그에게 순종해야 한다고 생각했다.
허나 결혼하리라 믿었던 그에겐 빵빵한 약혼녀가 있었다!
결국 정부의 오명만 쓰고 쫓겨 나오는데-

제국 최고의 부자이자, 최악의 악명을 가진 케일런 블랙 후작.
그가 복수를 제의해 온다.

""나는 그에게 갚아줄 빚이 많습니다. 레이디 스칼렛. 같이 그놈에게 복수하지 않겠습니까?""

복수를 위해 손 잡은 두 사람!
아니 근데 이 남자... 개차반 블랙 후작 맞아?
나한테는 왜 이렇게 잘해주지?!"
3403,50508795,달빛 무도회 [완결],새먼베리,21만명,1.6만,기다무소설로판,15세이용가,완결,128,"#막장로코판타지 #천재마법사여주 #존예왕비몸에빙의

마법사 이리스 일레인에게 다가온 시련!!!
자신을 찾아온 여인에게 의문의 죽음을 당하려는 찰나 이리스는 그 여인의 몸에 빙의하게 된다.
근데,빙의된 여인이 왕비? 내가 왕비라니??


[잠깐 맛보기]

문이 쾅 소리를 내며 열리더니 나타난 사람은 붉은 머리의 강건한 사내, 국왕인 시드레인이었다. 

그는 매우 불쾌하고 짜증나는 얼굴로 성큼성큼 걸어왔다. 한밤중에 처들어온 그에게 놀라 눈을 휘둥그레 뜨고 있는 이리스의 손목을 붙잡은 그가 으르렁거렸다.

“나라고 당신과 한 달에 한 번씩 이 짓을 하는 게 좋지 않아.”

이게 무슨 말일까?

“하지만 후계자를 낳는 건 당신과 나의 의무야. 저번 달처럼 굴면 가만두지 않겠어.”

무슨 말을 하는 거지?

“어차피 당신이 왕비다운 일을 하는 건 이거 하나뿐이잖아.”

도대체 무슨 말을?

“그럼, 후계자를 만들어보자고. 왕비 전하.”



*본 작품은 15세 이용가에 맞게 재편집된 개정판입니다."
3404,49393099,만월의 아키텍처,조진행,21.8만명,"4,063",기다무소설판타지,전체이용가,완결,174,"[포스는 우주를 떠받치고 있는 강력한 끈이다.
이 끈의 끄트머리를 잡아당기면 연결된 다른 끈들이 움직인다.
움직임은 필연적으로 열을 발생시키고, 열은 끈의 외피에 붙은 포스를 태운다.
그것이 포스의 냄새다.]

내 심장이 한 번 뛸 때마다 우주가 흔들리는 것같았다.
이러다가 심장이 터져서 죽는 건 아닐까?
그래도 나는 우주로 달려가기를 멈추지 않았다.

대륙 제일을 꿈꾸는 아키텍처(Architecture, 던전관리자)
아인의 거대한 서사시가 지금 시작된다!"
3405,48219434,블레이드 마스터[완결],류승현,21만명,"6,330",기다무소설판타지,전체이용가,완결,368,"도시의 뒷골목을 살아가던 아르마
어느 날 어둠컴컴한 지하 감옥으로 끌려가는데
그를 기다리고 있던 것은 잔혹한 복수자들이었다.

끊임없는 경쟁과 투쟁!
살아남기 위해선 강해질 수밖에 없다!

“칼의 목소리에 귀를 기울이는 인간이여,
그대는 그대가 원하는 만큼 강해질 것이다.”

칼의 소리를 듣는 자!
진정한 검의 주인의 위대한 신화가 시작된다!"
3406,47428395,달의 연인-보보경심 려 원작 소설: 보보경심,동화,29.9만명,"6,162",기다무소설로맨스,전체이용가,완결,120,"18세기 초 청나라 강희제 시대로 시간을 거슬러 간 
21세기 중국 여성 장효의 사랑과 운명!


현대에서 평범한 이십대 직장인이었던 장효는 불의의 사고로 정신을 잃는다. 그녀가 다시 눈을 뜬 곳은 300여 년 전 청나라 강희 43년, 팔황자 윤사의 저택. 
그녀는 이제 팔황자의 처제이자 곧 궁녀가 될 운명인 열세 살 소녀 약희다. 

비정한 운명의 장난인 듯 황자들의 권력 다툼 한가운데에 휘말려드는 소녀 약희.
훗날 냉혹한 군주 옹정제로 군림할 사황자와 그의 숙적 팔황자. 
이 세 사람의 애절한 로맨스 <보보경심>. 

이 책은 2006년 중국에서 출간된 후 독자들의 입소문을 타고 그해의 베스트셀러로 선정되었고, 드라마 방영과 함께 개정판이 출간되며 구간 포함 120만 부의 판매고를 올린 화제의 밀리언셀러 소설이다.

<보보경심>은 2011년 9월 호남위성TV에서 드라마화되며 일약 중국의 ‘국민드라마’로 엄청난 인기를 누렸다. <보보경심> 열풍은 중국을 넘어 대만, 싱가포르, 그리고 한국에 이르는 아시아 전역에서 큰 반향을 일으키고 있다."
3407,47352061,산동악가,박신호,12.2만명,444,기다무소설무협,전체이용가,완결,225,"[개정판]

장편 무예소설. 

원말 명초에 이르자 그 많은 문파 중에 수위를 다투는 문파들이 나타났다. 
그 중에서 가장 뛰어난 아홉 문파를 구대문파라 불렀고, 
각 지방의 패권을 장악한 열세 가문을 강호인들은 육문칠가라 했다. 

육문칠가 중의 하나로 삼백 년간 산동성을 지배해온 가문 산동악가... 
중국, 수많은 왕조가 흥망성쇠를 함께 한 
풍운의 대륙에서 펼쳐지는 방대한 스케일의 무예 대결이 시작된다."
3408,55708660,수호성빨로 다시 한번,식스토,19.8만명,825,기다무소설판타지,전체이용가,완결 | 독점,301,"지원 하나 없는 짠돌이 수호성을 얻었어도 노력만 하면 언젠가는 볕 들 날이 올 줄 알았다.
하지만, 찾아온 건 뼈아픈 배신이었다.

눈을 떠 보니 십 년 전, 신생 각성자 최지운의 몸에 들어와 있었다.
그리고 당연하다는 듯 나타나는 짠돌이 수호성의 메시지.

―리 하이?

이번 생도 망했군.
절망도 잠시, 10년 동안 구른 경험과 지식으로 빠르게 성장하는 내 앞에 또 한번의 기회가 찾아왔다.

[후원 계약서가 도착했습니다.]

“난 이미 수호성이 있는데……?”"
3409,52148695,태황의 나라,초명,11.7만명,510,기다무소설판타지,전체이용가,완결,249,"광개토태황, 우주최강 사기캐와 손을 잡다

작전 중 폭발에 휘말린 국가정보국 소속 ‘현’.
외계의 함선을 만나고, 시간을 거스르게 되는데…

위대한 역사를 만들어가는 고구려.
그곳에서 태왕을 만나게 되고,
그와 함께 역사를 바꾸기 시작한다!

그는 태왕도 황제도 아닌
진정한 제국의 태황이었다.
이제 그의 새로운 천하가 열린다!!"
3410,51617097,야구를 게임으로 배웠습니다,순욱,13.4만명,"1,540",기다무소설현판,전체이용가,완결,239,"어릴 적에는 잘나갔던 파이어볼러 태웅.

결국에는 2군에도 자리가 없어 방출당한다.

그런 그에게 기적처럼 몰아닥친 행운!

-투수 '서태웅', 2018 시즌을 시작합니다. 

언제나 에이스를 꿈꾸던 그의 앞에 나타난 것은 'GM 에이스'였다.

""어서 와. 게임 매니저는 처음이지? 긴장 풀고 천천히 들어와라."""
3411,51094586,나에게 반한 남자,단꽃비,26.9만명,"6,037",기다무소설로맨스,전체이용가,완결,86,"5년 사귄 남자친구를 친구에게 빼앗긴 임이랑.
""바람이 한 번 피우기는 어려워도, 두 번은 쉽다더라."" 
신랑 신부 사이에서 웃으며 사진까지 찍고 복수하고 돌아오던 그 순간, 
항상 자신을 설레게 했던 재영과 재회한다. 
""누나. 그러게 왜 저딴 놈이랑 그렇게 오래 사귀었어요?"" 
그것도 마치 기다렸다는 듯이. 

이랑은 자꾸만 헷갈리게 구는 재영을 피하려 하지만 
새로 옮긴 회사에서 옆자리, 그것도 사수와 부사수로 마주치게 되는데! 

""주인님.""
""뭐? 너 발음 똑바로 안 해?""
""주임님. 이따 퇴근하고 뭐해요?"" 

연하남과의 달달하고 설레는 로맨스가 시작된다!
단꽃비 작가의 <나에게 반한 남자>"
3412,50827555,천마의 대장간,세린sr,15.3만명,"1,073",기다무소설판타지,전체이용가,완결,267,"천마. 그것은 강호의 천하제일인. 
그런 천마도 죽음을 피할 수 없다.
그러나.
죽음 이후 대장간의 아들로 환생하고야 마는데….
천마가 직접 만든 무기가 도열된 그의 대장간!"
3413,50663082,주상전하의 수석비서,나유혜,15.2만명,"2,513",기다무소설로맨스,전체이용가,완결,111,"조선의 왕! 재벌 3세에 빙의하다?

개망나니 재벌 3세 차윤의 3개월짜리 계약직 비서 한유주.
늘 그래 왔듯이 오늘도 벌어진 차윤의 진상짓에 저도 모르게 욱하고 만다.
퇴사를 각오하고 한 방 날린 그날 밤, 갑자기 병원 VIP실에서 걸려온 한 통의 전화.

“과인은 대조선국에서 스무 번째로 즉위함을 하늘에 고한 왕이니라.”

멀쩡한 줄 알았던 재벌 3세의 입에서 나온 건 이 무슨 헛소리?
더군다나 자기가 숙종과 장희빈의 아들이라고?!
미친 재벌 3세를 눈앞에 둔 유주의 결심!

‘최대한 빨리 사직서를 제출하자!’

하지만 기댈 곳 없는 왕(구 차윤)은 유주를 놓아줄 생각이 없고,
그 와중에 그룹의 차기 실세이자 차윤의 사촌 형 서혜원 실장마저 그녀를 스카웃하려 하는데…….

임금님, 저 제발 퇴사시켜 주세요!

#비서여주 #재벌남주 #빙의물 #임금남주 #개과천선 
#사내연애 #침착여주 #능력여주 #깨방정남주 
#아침드라마_마니아_남주 #카리스마남주

[일러스트] 악기
[로고 및 표지 디자인] 무이"
3414,50281413,R패스트볼,난길,12.3만명,"1,308",기다무소설현판,전체이용가,완결,270,"“모조리 죽여 버리겠어!”

천살성(天殺星)의 지배를 받게 된 민성.
반신(半神)에 오른 광현(光賢)에 의해
제마심공과 함께 과거로 보내지는데…

“다시 야구를 할 수 있는 건가?”

더 이상 비극은 없다!
운명처럼 받아들인 ‘사이 영(Cy Young)’의 영혼.

이제 메이저리그를 제패(制霸)하려 한다!!!"
3415,50053170,극한 공녀,쥐똥새똥,28.1만명,1.3만,기다무소설로판,전체이용가,완결,116,"[단독 선공개]

‘샤넌을 위하여.’

오로지 여자 주인공인 샤넌을 위한 그 소설.

그중, 나는 악역인 바이올렛의 몸에 빙의가 됐다.

그녀는 자처해서 흙길을 걸으며, 사랑도 잃고,
결국엔 죽음을 맞이하는 비운의 공녀였다.

아름다운 얼굴, 공녀라는 신분.

그녀가 가지지 못했던 것은 사랑하는 사람 하나뿐이었지만,
그녀는 그것 하나로 철저히 망가지게 된다.

나는 그녀의 삶을 송두리째 바꿀 생각이었다.

‘공녀야, 사랑 따위는 바라지도 않는다. 부디 꽃길만 걷자.’

그런데 왜 내가 빙의한 이후로 원작 속 캐릭터들이 변화하기 시작하는 걸까?"
3416,49888577,수상한 그 녀석[단독선공개],연우,18.5만명,"7,605",기다무소설로맨스,15세이용가,완결,155,"“대형 스캔들을 낼 여자를 알아봐 줘.
그 어떤 일이 닥쳐도 내게 빠지지 않을 여자로 말이야.”

전 세계 모든 여성들의 로망인 할리우드 스타 니콜라스 존스.
쉬지 않고 터지는 스캔들에, 끊임없이 들러붙는 여자들 때문에
지칠 대로 지칠 때쯤 기발한 생각이 떠오른다.
바로, 자신에게 관심 없는 여자와의 계약 연애!

그리고 그 상대는 감히 겁도 없이 첫 만남에서 그의 뺨을 때린
MS엔터테인먼트의 홍보부 직원 윤태영.

니콜라스의 열혈팬이었지만 그와의 첫 만남에서 그의 안티팬이 되어 버린 그녀.
열렬히 좋아하던 감정이 극악한 혐오로 바뀐 순간,
도저히 거절할 수 없는 제안을 받게 되는데…….

과연, 두 사람은 이 계약 연애로 서로의 음흉한 목적을 달성할 수 있을까!

쉽게 욱하는 여자와
한국어를 사극으로 배운 사차원 남자.
수상한 그들의 요절복통 사랑 이야기가 시작됩니다.

@ 일러스트 : kira"
3417,49853330,호랑이 표류기 [완결],이동희,14.1만명,"3,011",기다무소설로판,15세이용가,완결,100,"* 호랑이 표류기 개정판
 
눈떠보니 다른 세상, 이라는 말은 흔하다.
그러나 자주 있을 법한 일은 아니다.

친구와 함께 인형전시회를 관람하고 집으로 돌아온 유호랑.
눈을 떠보니 그녀는 다른 세상에 와 있었다.
그것도, 홀딱 벗은 남자가 있는 침대 위에서 눈을 떴다.

“여기…… 어디죠?”
“키스할 때는 눈을 감는 거야. 아기 고양이.”

뭐야, 이 미친놈은?

미친 폭풍소리가 들린다.
어딘지 모르는 세계에 떨어져, 미래에 대한 불안이 울렁거렸다.
단 하나 분명한 것은,
그녀가 표류한 섬에서 만난 이 남자- 에스더가 전혀 믿음직스럽지 않다는 사실이었다.

“뭘 원해? 네가 원하는 모든 것을 이루어줄게.”

에스더의 눈매가 보기 좋게 휘었다.

이브를 유혹하려 뱀이 요사스런 혓바닥을 날름거렸다.
이게 네가 원하는 거야.
이걸 먹으면 넌 네가 바라는 모든 것을 이룰 수 있을 거란다.

뱀은 알고 있었다.
이브가 가장 원하는 것, 그녀의 깊고 은밀한 욕망을.

“하지만 도망치면, 죽일 거야.”"
3418,49727952,더 러너 : 마법포식자,새도,26.1만명,"4,446",기다무소설판타지,전체이용가,완결,243,"러너(Learner) 
학습자. 배워서 익히는 사람을 포괄적으로 이르는 말

마나가 없어 마법을 쓸 수 없었던 마법사. 
그러나 마법지식 만은 그 어떤 마법사들보다 뛰어났던 러셀.
탐욕스러운 마법사들에 의해 대륙이 반파 되고 그 여파로 사망한다.

그리고 환생.
새로운 몸에는 꿈에도 그리던 마나가 넘쳐났다! 

마법을 사용할 수 없었던 마법사 러셀.
이제 모든 마법을 지배하기 시작한다!"
3419,49587102,"집사야, 이리 와 봐",레죵,26.9만명,1.2만,기다무소설로판,전체이용가,완결,178,"전생이 공주였다던 친구 따라 이상한 나라 율국으로 오게 되었는데…….
이상하다. 내 기억 속에도 황궁이 있고, 황제를 보면 두근거린다.

“널 좋아한다. 무척.”
“야, 아니, 폐하. 방금이랑 말이 다른데요.”
“아니. 난 확실히 널 좋아한다, 율기. 널 갖고 싶고 네가 탐이 나. 
하지만 이 마음은 사랑이라기엔 애매해.”

결국 누가 진짜 공주인지에 대한 논쟁이 촉발되고, 우리는 시험에 올랐다.
그런데…… 맙소사.

“저게 뭐예요?”
“뭐긴요, 율기 군이죠.”

내 전생은 공주가 아니라, 공주 오빠가 기르던 고양이였다!


ⓒ일러스트 : 웃는해"
3420,49065360,위험한 프러포즈 [완결],데스띠나,20.5만명,"3,993",기다무소설로맨스,15세이용가,완결,122,"프라하의 사랑에 이어 이번에는 뉴욕에서의 사랑이다.

여자들의 로망, 누구나 한 번쯤 살고 싶은 도시, 뉴욕에서 운명 같은 남자를 만난다면……. 그런 그로부터 사귀자는 제안을 받는다면?

당연히 콜이지.

그리니치빌리지와 매그놀리아 베이커리, 이스트 빌리지의 펜트하우스 등 꿈같이 달콤하기만 한 그와의 데이트, 영원할 거라 믿었지만 결과는 참담했다.

그가 자신을 갖고 놀았다니. 예기치 못한 실연에 원치 않는 정략결혼까지.
무슨 막장 드라마도 아니고, 자신이 비련의 여주인공이 될 줄은 꿈에도 생각하지 못했다.

과연 정민하와 라이언의 사랑은 이루어질 수 있을까.
그들을 둘러싼 음모와 숨겨진 사연까지.

해피엔딩을 향한 그들의 아름답고 슬픈, 치명적인 사랑 이야기.

―작품 중

그녀의 입술에 그의 입술이 닿았다. 그는 그녀를 간질이듯 살짝살짝 닿기만 할 뿐 쉽게 그녀를 삼키지 않았다. 그녀의 뺨을 잡은 한쪽 손이 그녀의 뒷목을 잡아당겼다.

고개가 틀어지며 두 입술이 완벽하게 맞물렸다. 어느새 입술 사이로 뜨거운 액체가 흘러들었다. 그녀는 숨도 쉬지 못하고 입을 벌려 그것을 받아 마셨다. 목을 태울 것 같은 홧홧함이 겨우 지나가자 향기로운 달콤함이 밀려들었다.

그가 잠시 입술을 떨어뜨린 사이 그녀는 참았던 숨을 몰아쉬었다. 라이언이 그런 그녀를 물끄러미 내려다보았다.

“밤새 날 감당할 수 있겠어?”

낮게 가라앉은 그의 목소리가 그녀의 귓가를 울렸다.

밤새……?
그의 외로움을 없앨 수 있다면, 그의 공허를 지워 버릴 수 있다면, 오직 그녀만으로 그를 온통 채울 수 있다면…….

그녀는 말없이 고개를 끄덕였다.

- 작가님 블로그 http://blog.naver.com/destina777"
